row_id,customer_id,customer_name,segment
4646,BC-11125,Becky Castell,Home Office
4647,EB-13840,Ellis Ballard,Corporate
4648,DB-13360,Dennis Bolton,Home Office
4649,KB-16585,Ken Black,Corporate
4650,KB-16585,Ken Black,Corporate
4651,AH-10120,Adrian Hane,Home Office
4652,AH-10120,Adrian Hane,Home Office
4653,GH-14410,Gary Hansen,Home Office
4654,GH-14410,Gary Hansen,Home Office
4655,KT-16480,Kean Thornton,Consumer
4656,KH-16330,Katharine Harms,Corporate
4657,SV-20785,Stewart Visinsky,Consumer
4658,SV-20785,Stewart Visinsky,Consumer
4659,SV-20785,Stewart Visinsky,Consumer
4660,SV-20785,Stewart Visinsky,Consumer
4661,SV-20785,Stewart Visinsky,Consumer
4662,SV-20785,Stewart Visinsky,Consumer
4663,SV-20785,Stewart Visinsky,Consumer
4664,PO-18850,Patrick O'Brill,Consumer
4665,AC-10450,Amy Cox,Consumer
4666,AC-10450,Amy Cox,Consumer
4667,KB-16585,Ken Black,Corporate
4668,KB-16585,Ken Black,Corporate
4669,DB-13555,Dorothy Badders,Corporate
4670,DB-13555,Dorothy Badders,Corporate
4671,DB-13555,Dorothy Badders,Corporate
4672,KL-16645,Ken Lonsdale,Consumer
4673,KL-16645,Ken Lonsdale,Consumer
4674,KL-16645,Ken Lonsdale,Consumer
4675,KL-16645,Ken Lonsdale,Consumer
4676,AG-10270,Alejandro Grove,Consumer
4677,JF-15295,Jason Fortune-,Consumer
4678,JF-15295,Jason Fortune-,Consumer
4679,JF-15295,Jason Fortune-,Consumer
4680,JF-15295,Jason Fortune-,Consumer
4681,JF-15295,Jason Fortune-,Consumer
4682,RE-19450,Richard Eichhorn,Consumer
4683,MV-18190,Mike Vittorini,Consumer
4684,GB-14530,George Bell,Corporate
4685,GB-14530,George Bell,Corporate
4686,GB-14530,George Bell,Corporate
4687,GB-14530,George Bell,Corporate
4688,HL-15040,Hunter Lopez,Consumer
4689,BP-11155,Becky Pak,Consumer
4690,CT-11995,Carol Triggs,Consumer
4691,CT-11995,Carol Triggs,Consumer
4692,CT-11995,Carol Triggs,Consumer
4693,CT-11995,Carol Triggs,Consumer
4694,CT-11995,Carol Triggs,Consumer
4695,JL-15835,John Lee,Consumer
4696,JL-15835,John Lee,Consumer
4697,JL-15835,John Lee,Consumer
4698,JL-15835,John Lee,Consumer
4699,JL-15835,John Lee,Consumer
4700,JK-16120,Julie Kriz,Home Office
4701,JK-16120,Julie Kriz,Home Office
4702,JK-16120,Julie Kriz,Home Office
4703,JK-16120,Julie Kriz,Home Office
4704,DH-13075,Dave Hallsten,Corporate
4705,AG-10900,Arthur Gainer,Consumer
4706,AG-10900,Arthur Gainer,Consumer
4707,AG-10900,Arthur Gainer,Consumer
4708,WB-21850,William Brown,Consumer
4709,WB-21850,William Brown,Consumer
4710,WB-21850,William Brown,Consumer
4711,WB-21850,William Brown,Consumer
4712,JO-15280,Jas O'Carroll,Consumer
4713,EJ-13720,Ed Jacobs,Consumer
4714,EJ-13720,Ed Jacobs,Consumer
4715,AB-10105,Adrian Barton,Consumer
4716,LT-16765,Larry Tron,Consumer
4717,CM-12655,Corinna Mitchell,Home Office
4718,EM-13960,Eric Murdock,Consumer
4719,DJ-13420,Denny Joy,Corporate
4720,DE-13255,Deanra Eno,Home Office
4721,DE-13255,Deanra Eno,Home Office
4722,NR-18550,Nick Radford,Consumer
4723,CK-12325,Christine Kargatis,Home Office
4724,JF-15490,Jeremy Farry,Consumer
4725,LB-16795,Laurel Beltran,Home Office
4726,LB-16795,Laurel Beltran,Home Office
4727,MP-18175,Mike Pelletier,Home Office
4728,MP-18175,Mike Pelletier,Home Office
4729,LH-16900,Lena Hernandez,Consumer
4730,SV-20935,Susan Vittorini,Consumer
4731,RB-19435,Richard Bierner,Consumer
4732,RB-19435,Richard Bierner,Consumer
4733,RB-19435,Richard Bierner,Consumer
4734,RB-19435,Richard Bierner,Consumer
4735,Dl-13600,Dorris liebe,Corporate
4736,PS-19045,Penelope Sewall,Home Office
4737,PS-19045,Penelope Sewall,Home Office
4738,PS-19045,Penelope Sewall,Home Office
4739,GT-14755,Guy Thornton,Consumer
4740,GT-14755,Guy Thornton,Consumer
4741,CS-12355,Christine Sundaresam,Consumer
4742,CS-12355,Christine Sundaresam,Consumer
4743,CS-12355,Christine Sundaresam,Consumer
4744,JD-16060,Julia Dunbar,Consumer
4745,JD-16060,Julia Dunbar,Consumer
4746,JD-16060,Julia Dunbar,Consumer
4747,JD-16060,Julia Dunbar,Consumer
4748,TS-21160,Theresa Swint,Corporate
4749,TS-21160,Theresa Swint,Corporate
4750,BV-11245,Benjamin Venier,Corporate
4751,DL-13495,Dionis Lloyd,Corporate
4752,EB-13870,Emily Burns,Consumer
4753,ES-14020,Erica Smith,Consumer
4754,JB-15925,Joni Blumstein,Consumer
4755,SC-20380,Shahid Collister,Consumer
4756,SC-20380,Shahid Collister,Consumer
4757,EB-13870,Emily Burns,Consumer
4758,TC-21475,Tony Chapman,Home Office
4759,SG-20605,Speros Goranitis,Consumer
4760,SG-20605,Speros Goranitis,Consumer
4761,SG-20605,Speros Goranitis,Consumer
4762,BM-11785,Bryan Mills,Consumer
4763,BM-11785,Bryan Mills,Consumer
4764,NR-18550,Nick Radford,Consumer
4765,PG-18820,Patrick Gardner,Consumer
4766,DB-13270,Deborah Brumfield,Home Office
4767,NS-18640,Noel Staavos,Corporate
4768,NS-18640,Noel Staavos,Corporate
4769,CS-11860,Cari Schnelling,Consumer
4770,CC-12430,Chuck Clark,Home Office
4771,CC-12430,Chuck Clark,Home Office
4772,AC-10450,Amy Cox,Consumer
4773,CM-12385,Christopher Martinez,Consumer
4774,CM-12385,Christopher Martinez,Consumer
4775,CM-12385,Christopher Martinez,Consumer
4776,EK-13795,Eileen Kiefer,Home Office
4777,CK-12760,Cyma Kinney,Corporate
4778,CK-12760,Cyma Kinney,Corporate
4779,PK-19075,Pete Kriz,Consumer
4780,MH-18025,Michelle Huthwaite,Consumer
4781,SC-20725,Steven Cartwright,Consumer
4782,SC-20725,Steven Cartwright,Consumer
4783,SC-20725,Steven Cartwright,Consumer
4784,GB-14575,Giulietta Baptist,Consumer
4785,IM-15070,Irene Maddox,Consumer
4786,IM-15070,Irene Maddox,Consumer
4787,IM-15070,Irene Maddox,Consumer
4788,IM-15070,Irene Maddox,Consumer
4789,IM-15070,Irene Maddox,Consumer
4790,IM-15070,Irene Maddox,Consumer
4791,IM-15070,Irene Maddox,Consumer
4792,IM-15070,Irene Maddox,Consumer
4793,IM-15070,Irene Maddox,Consumer
4794,MM-18055,Michelle Moray,Consumer
4795,MF-18250,Monica Federle,Corporate
4796,CK-12595,Clytie Kelty,Consumer
4797,MK-17905,Michael Kennedy,Corporate
4798,MK-17905,Michael Kennedy,Corporate
4799,MK-17905,Michael Kennedy,Corporate
4800,MK-17905,Michael Kennedy,Corporate
4801,MK-17905,Michael Kennedy,Corporate
4802,MK-17905,Michael Kennedy,Corporate
4803,MK-17905,Michael Kennedy,Corporate
4804,MH-17455,Mark Hamilton,Consumer
4805,MH-17455,Mark Hamilton,Consumer
4806,NG-18430,Nathan Gelder,Consumer
4807,NG-18430,Nathan Gelder,Consumer
4808,NG-18430,Nathan Gelder,Consumer
4809,PB-19210,Phillip Breyer,Corporate
4810,RE-19450,Richard Eichhorn,Consumer
4811,RE-19450,Richard Eichhorn,Consumer
4812,EB-14110,Eugene Barchas,Consumer
4813,EB-14110,Eugene Barchas,Consumer
4814,EB-14110,Eugene Barchas,Consumer
4815,TB-21625,Trudy Brown,Consumer
4816,MG-17695,Maureen Gnade,Consumer
4817,MG-17695,Maureen Gnade,Consumer
4818,MG-17695,Maureen Gnade,Consumer
4819,MG-17695,Maureen Gnade,Consumer
4820,LW-17125,Liz Willingham,Consumer
4821,PF-19120,Peter Fuller,Consumer
4822,PF-19120,Peter Fuller,Consumer
4823,NZ-18565,Nick Zandusky,Home Office
4824,CK-12205,Chloris Kastensmidt,Consumer
4825,CK-12205,Chloris Kastensmidt,Consumer
4826,CK-12205,Chloris Kastensmidt,Consumer
4827,JE-15610,Jim Epp,Corporate
4828,JO-15145,Jack O'Briant,Corporate
4829,JO-15145,Jack O'Briant,Corporate
4830,TT-21220,Thomas Thornton,Consumer
4831,MS-17365,Maribeth Schnelling,Consumer
4832,MS-17365,Maribeth Schnelling,Consumer
4833,MS-17365,Maribeth Schnelling,Consumer
4834,MS-17365,Maribeth Schnelling,Consumer
4835,MP-18175,Mike Pelletier,Home Office
4836,MP-18175,Mike Pelletier,Home Office
4837,MP-18175,Mike Pelletier,Home Office
4838,FH-14350,Fred Harton,Consumer
4839,FH-14350,Fred Harton,Consumer
4840,FH-14350,Fred Harton,Consumer
4841,SC-20050,Sample Company A,Home Office
4842,NM-18520,Neoma Murray,Consumer
4843,JO-15280,Jas O'Carroll,Consumer
4844,CC-12475,Cindy Chapman,Consumer
4845,MZ-17515,Mary Zewe,Corporate
4846,MS-17830,Melanie Seite,Consumer
4847,GK-14620,Grace Kelly,Corporate
4848,GK-14620,Grace Kelly,Corporate
4849,GK-14620,Grace Kelly,Corporate
4850,MC-17275,Marc Crier,Consumer
4851,MC-17275,Marc Crier,Consumer
4852,MC-17275,Marc Crier,Consumer
4853,MC-17275,Marc Crier,Consumer
4854,LH-17155,Logan Haushalter,Consumer
4855,LH-17155,Logan Haushalter,Consumer
4856,LH-17155,Logan Haushalter,Consumer
4857,PB-19150,Philip Brown,Consumer
4858,PB-19150,Philip Brown,Consumer
4859,PB-19150,Philip Brown,Consumer
4860,SS-20140,Saphhira Shifley,Corporate
4861,GK-14620,Grace Kelly,Corporate
4862,GM-14455,Gary Mitchum,Home Office
4863,SH-19975,Sally Hughsby,Corporate
4864,SH-19975,Sally Hughsby,Corporate
4865,SC-20725,Steven Cartwright,Consumer
4866,TT-21070,Ted Trevino,Consumer
4867,TT-21070,Ted Trevino,Consumer
4868,TT-21070,Ted Trevino,Consumer
4869,TT-21070,Ted Trevino,Consumer
4870,SC-20440,Shaun Chance,Corporate
4871,SC-20440,Shaun Chance,Corporate
4872,KL-16645,Ken Lonsdale,Consumer
4873,KL-16645,Ken Lonsdale,Consumer
4874,KL-16645,Ken Lonsdale,Consumer
4875,KL-16645,Ken Lonsdale,Consumer
4876,KN-16390,Katherine Nockton,Corporate
4877,SL-20155,Sara Luxemburg,Home Office
4878,SL-20155,Sara Luxemburg,Home Office
4879,PW-19240,Pierre Wener,Consumer
4880,TB-21175,Thomas Boland,Corporate
4881,TB-21175,Thomas Boland,Corporate
4882,TB-21175,Thomas Boland,Corporate
4883,TB-21175,Thomas Boland,Corporate
4884,AH-10210,Alan Hwang,Consumer
4885,AH-10210,Alan Hwang,Consumer
4886,SC-20695,Steve Chapman,Corporate
4887,RF-19345,Randy Ferguson,Corporate
4888,RF-19345,Randy Ferguson,Corporate
4889,RF-19345,Randy Ferguson,Corporate
4890,RF-19345,Randy Ferguson,Corporate
4891,EH-13765,Edward Hooks,Corporate
4892,EH-13765,Edward Hooks,Corporate
4893,EH-13765,Edward Hooks,Corporate
4894,EH-13765,Edward Hooks,Corporate
4895,EH-13765,Edward Hooks,Corporate
4896,EH-13765,Edward Hooks,Corporate
4897,EH-13765,Edward Hooks,Corporate
4898,AC-10660,Anna Chung,Consumer
4899,AC-10660,Anna Chung,Consumer
4900,SG-20470,Sheri Gordon,Consumer
4901,CA-12310,Christine Abelman,Corporate
4902,CA-12310,Christine Abelman,Corporate
4903,SH-20395,Shahid Hopkins,Consumer
4904,SH-20395,Shahid Hopkins,Consumer
4905,MC-17605,Matt Connell,Corporate
4906,JE-15610,Jim Epp,Corporate
4907,JE-15610,Jim Epp,Corporate
4908,MS-17530,MaryBeth Skach,Consumer
4909,MS-17530,MaryBeth Skach,Consumer
4910,BH-11710,Brosina Hoffman,Consumer
4911,BH-11710,Brosina Hoffman,Consumer
4912,BH-11710,Brosina Hoffman,Consumer
4913,BH-11710,Brosina Hoffman,Consumer
4914,BH-11710,Brosina Hoffman,Consumer
4915,ME-17725,Max Engle,Consumer
4916,ME-17725,Max Engle,Consumer
4917,MB-17305,Maria Bertelson,Consumer
4918,MB-17305,Maria Bertelson,Consumer
4919,BM-11575,Brendan Murry,Corporate
4920,BM-11575,Brendan Murry,Corporate
4921,SC-20575,Sonia Cooley,Consumer
4922,MH-18115,Mick Hernandez,Home Office
4923,MH-18115,Mick Hernandez,Home Office
4924,MH-18115,Mick Hernandez,Home Office
4925,MH-18115,Mick Hernandez,Home Office
4926,AR-10345,Alex Russell,Corporate
4927,MO-17500,Mary O'Rourke,Consumer
4928,AD-10180,Alan Dominguez,Home Office
4929,AD-10180,Alan Dominguez,Home Office
4930,KD-16345,Katherine Ducich,Consumer
4931,KD-16345,Katherine Ducich,Consumer
4932,FM-14215,Filia McAdams,Corporate
4933,ZC-21910,Zuschuss Carroll,Consumer
4934,ZC-21910,Zuschuss Carroll,Consumer
4935,ZC-21910,Zuschuss Carroll,Consumer
4936,KS-16300,Karen Seio,Corporate
4937,DP-13390,Dennis Pardue,Home Office
4938,BD-11605,Brian Dahlen,Consumer
4939,BD-11605,Brian Dahlen,Consumer
4940,BD-11605,Brian Dahlen,Consumer
4941,IL-15100,Ivan Liston,Consumer
4942,IL-15100,Ivan Liston,Consumer
4943,IL-15100,Ivan Liston,Consumer
4944,LP-17095,Liz Preis,Consumer
4945,JH-15985,Joseph Holt,Consumer
4946,JH-15985,Joseph Holt,Consumer
4947,JH-15985,Joseph Holt,Consumer
4948,JD-16015,Joy Daniels,Consumer
4949,BD-11320,Bill Donatelli,Consumer
4950,BD-11320,Bill Donatelli,Consumer
4951,DL-13330,Denise Leinenbach,Consumer
4952,NC-18415,Nathan Cano,Consumer
4953,AS-10225,Alan Schoenberger,Corporate
4954,MS-17980,Michael Stewart,Corporate
4955,TS-21205,Thomas Seio,Corporate
4956,TS-21205,Thomas Seio,Corporate
4957,TS-21205,Thomas Seio,Corporate
4958,JK-15730,Joe Kamberova,Consumer
4959,JK-15730,Joe Kamberova,Consumer
4960,TC-21535,Tracy Collins,Home Office
4961,TC-21535,Tracy Collins,Home Office
4962,AB-10015,Aaron Bergman,Consumer
4963,AB-10015,Aaron Bergman,Consumer
4964,AB-10015,Aaron Bergman,Consumer
4965,DP-13000,Darren Powers,Consumer
4966,CY-12745,Craig Yedwab,Corporate
4967,BE-11455,Brad Eason,Home Office
4968,BE-11455,Brad Eason,Home Office
4969,BE-11455,Brad Eason,Home Office
4970,BE-11455,Brad Eason,Home Office
4971,KL-16555,Kelly Lampkin,Corporate
4972,KL-16555,Kelly Lampkin,Corporate
4973,KL-16555,Kelly Lampkin,Corporate
4974,KL-16555,Kelly Lampkin,Corporate
4975,PS-19045,Penelope Sewall,Home Office
4976,JR-16210,Justin Ritter,Corporate
4977,AH-10210,Alan Hwang,Consumer
4978,AH-10210,Alan Hwang,Consumer
4979,AH-10210,Alan Hwang,Consumer
4980,RW-19630,Rob Williams,Corporate
4981,RW-19630,Rob Williams,Corporate
4982,RW-19630,Rob Williams,Corporate
4983,AH-10075,Adam Hart,Corporate
4984,IM-15070,Irene Maddox,Consumer
4985,CK-12760,Cyma Kinney,Corporate
4986,AG-10390,Allen Goldenen,Consumer
4987,CL-12700,Craig Leslie,Home Office
4988,CL-12700,Craig Leslie,Home Office
4989,CL-12700,Craig Leslie,Home Office
4990,AW-10930,Arthur Wiediger,Home Office
4991,AW-10930,Arthur Wiediger,Home Office
4992,HG-14965,Henry Goldwyn,Corporate
4993,RB-19645,Robert Barroso,Corporate
4994,RB-19645,Robert Barroso,Corporate
4995,RB-19645,Robert Barroso,Corporate
4996,SZ-20035,Sam Zeldin,Home Office
4997,KS-16300,Karen Seio,Corporate
4998,KS-16300,Karen Seio,Corporate
4999,SC-20050,Sample Company A,Home Office
5000,SC-20050,Sample Company A,Home Office
5001,AB-10060,Adam Bellavance,Home Office
5002,EH-14125,Eugene Hildebrand,Home Office
5003,EH-14125,Eugene Hildebrand,Home Office
5004,CC-12475,Cindy Chapman,Consumer
5005,TM-21010,Tamara Manning,Consumer
5006,SC-20695,Steve Chapman,Corporate
5007,Dp-13240,Dean percer,Home Office
5008,Dp-13240,Dean percer,Home Office
5009,LR-17035,Lisa Ryan,Corporate
5010,LR-17035,Lisa Ryan,Corporate
5011,LR-17035,Lisa Ryan,Corporate
5012,TS-21370,Todd Sumrall,Corporate
5013,SW-20350,Sean Wendt,Home Office
5014,SW-20350,Sean Wendt,Home Office
5015,SW-20350,Sean Wendt,Home Office
5016,TH-21100,Thea Hendricks,Consumer
5017,TH-21100,Thea Hendricks,Consumer
5018,SS-20410,Shahid Shariari,Consumer
5019,SS-20410,Shahid Shariari,Consumer
5020,SS-20410,Shahid Shariari,Consumer
5021,MZ-17515,Mary Zewe,Corporate
5022,JE-15475,Jeremy Ellison,Consumer
5023,JE-15475,Jeremy Ellison,Consumer
5024,JE-15475,Jeremy Ellison,Consumer
5025,RF-19735,Roland Fjeld,Consumer
5026,RF-19735,Roland Fjeld,Consumer
5027,RF-19735,Roland Fjeld,Consumer
5028,RF-19735,Roland Fjeld,Consumer
5029,CV-12295,Christina VanderZanden,Consumer
5030,VG-21790,Vivek Gonzalez,Consumer
5031,VG-21790,Vivek Gonzalez,Consumer
5032,VG-21790,Vivek Gonzalez,Consumer
5033,BB-11545,Brenda Bowman,Corporate
5034,BB-11545,Brenda Bowman,Corporate
5035,HR-14770,Hallie Redmond,Home Office
5036,SC-20260,Scott Cohen,Corporate
5037,SC-20260,Scott Cohen,Corporate
5038,EG-13900,Emily Grady,Consumer
5039,TS-21370,Todd Sumrall,Corporate
5040,TS-21370,Todd Sumrall,Corporate
5041,TS-21370,Todd Sumrall,Corporate
5042,AI-10855,Arianne Irving,Consumer
5043,AI-10855,Arianne Irving,Consumer
5044,AI-10855,Arianne Irving,Consumer
5045,AI-10855,Arianne Irving,Consumer
5046,AI-10855,Arianne Irving,Consumer
5047,AI-10855,Arianne Irving,Consumer
5048,AI-10855,Arianne Irving,Consumer
5049,DD-13570,Dorothy Dickinson,Consumer
5050,DD-13570,Dorothy Dickinson,Consumer
5051,AB-10060,Adam Bellavance,Home Office
5052,KB-16240,Karen Bern,Corporate
5053,JC-15775,John Castell,Consumer
5054,AH-10465,Amy Hunt,Consumer
5055,AH-10465,Amy Hunt,Consumer
5056,AH-10465,Amy Hunt,Consumer
5057,NM-18520,Neoma Murray,Consumer
5058,NM-18520,Neoma Murray,Consumer
5059,CS-11950,Carlos Soltero,Consumer
5060,TP-21130,Theone Pippenger,Consumer
5061,TP-21130,Theone Pippenger,Consumer
5062,DL-12925,Daniel Lacy,Consumer
5063,DL-12925,Daniel Lacy,Consumer
5064,DL-12925,Daniel Lacy,Consumer
5065,CA-12265,Christina Anderson,Consumer
5066,SC-20380,Shahid Collister,Consumer
5067,SC-20380,Shahid Collister,Consumer
5068,TT-21460,Tonja Turnell,Home Office
5069,MA-17560,Matt Abelman,Home Office
5070,MA-17560,Matt Abelman,Home Office
5071,MA-17560,Matt Abelman,Home Office
5072,MA-17560,Matt Abelman,Home Office
5073,MA-17560,Matt Abelman,Home Office
5074,JM-16195,Justin MacKendrick,Consumer
5075,MB-18085,Mick Brown,Consumer
5076,SV-20365,Seth Vernon,Consumer
5077,SV-20365,Seth Vernon,Consumer
5078,SV-20365,Seth Vernon,Consumer
5079,CG-12040,Catherine Glotzbach,Home Office
5080,BD-11500,Bradley Drucker,Consumer
5081,BD-11500,Bradley Drucker,Consumer
5082,JK-15640,Jim Kriz,Home Office
5083,JM-15580,Jill Matthias,Consumer
5084,JM-15580,Jill Matthias,Consumer
5085,SC-20230,Scot Coram,Corporate
5086,ME-17320,Maria Etezadi,Home Office
5087,KN-16390,Katherine Nockton,Corporate
5088,KN-16390,Katherine Nockton,Corporate
5089,KN-16390,Katherine Nockton,Corporate
5090,HM-14860,Harry Marie,Corporate
5091,HM-14860,Harry Marie,Corporate
5092,JM-15580,Jill Matthias,Consumer
5093,KH-16690,Kristen Hastings,Corporate
5094,BK-11260,Berenike Kampe,Consumer
5095,BK-11260,Berenike Kampe,Consumer
5096,BK-11260,Berenike Kampe,Consumer
5097,BK-11260,Berenike Kampe,Consumer
5098,BK-11260,Berenike Kampe,Consumer
5099,BK-11260,Berenike Kampe,Consumer
5100,PN-18775,Parhena Norris,Home Office
5101,AZ-10750,Annie Zypern,Consumer
5102,AZ-10750,Annie Zypern,Consumer
5103,AZ-10750,Annie Zypern,Consumer
5104,GM-14500,Gene McClure,Consumer
5105,GM-14500,Gene McClure,Consumer
5106,BM-11785,Bryan Mills,Consumer
5107,NH-18610,Nicole Hansen,Corporate
5108,PN-18775,Parhena Norris,Home Office
5109,PN-18775,Parhena Norris,Home Office
5110,EH-13765,Edward Hooks,Corporate
5111,EH-13765,Edward Hooks,Corporate
5112,EH-13765,Edward Hooks,Corporate
5113,HA-14905,Helen Abelman,Consumer
5114,AB-10150,Aimee Bixby,Consumer
5115,MS-17365,Maribeth Schnelling,Consumer
5116,DD-13570,Dorothy Dickinson,Consumer
5117,MT-17815,Meg Tillman,Consumer
5118,GM-14500,Gene McClure,Consumer
5119,GM-14500,Gene McClure,Consumer
5120,GM-14500,Gene McClure,Consumer
5121,KB-16585,Ken Black,Corporate
5122,KB-16585,Ken Black,Corporate
5123,KB-16585,Ken Black,Corporate
5124,KB-16585,Ken Black,Corporate
5125,DM-13015,Darrin Martin,Consumer
5126,DM-13015,Darrin Martin,Consumer
5127,DM-13015,Darrin Martin,Consumer
5128,DM-13015,Darrin Martin,Consumer
5129,DM-13015,Darrin Martin,Consumer
5130,DM-13015,Darrin Martin,Consumer
5131,DM-13015,Darrin Martin,Consumer
5132,BP-11185,Ben Peterman,Corporate
5133,EP-13915,Emily Phan,Consumer
5134,FG-14260,Frank Gastineau,Home Office
5135,FG-14260,Frank Gastineau,Home Office
5136,AB-10255,Alejandro Ballentine,Home Office
5137,RD-19480,Rick Duston,Consumer
5138,TS-21430,Tom Stivers,Corporate
5139,JA-15970,Joseph Airdo,Consumer
5140,JA-15970,Joseph Airdo,Consumer
5141,SW-20455,Shaun Weien,Consumer
5142,FP-14320,Frank Preis,Consumer
5143,FP-14320,Frank Preis,Consumer
5144,FP-14320,Frank Preis,Consumer
5145,JL-15835,John Lee,Consumer
5146,JL-15835,John Lee,Consumer
5147,JL-15835,John Lee,Consumer
5148,JL-15175,James Lanier,Home Office
5149,JL-15175,James Lanier,Home Office
5150,JG-15160,James Galang,Consumer
5151,SH-19975,Sally Hughsby,Corporate
5152,LS-17200,Luke Schmidt,Corporate
5153,CS-11860,Cari Schnelling,Consumer
5154,CS-11860,Cari Schnelling,Consumer
5155,KW-16570,Kelly Williams,Consumer
5156,KW-16570,Kelly Williams,Consumer
5157,GH-14410,Gary Hansen,Home Office
5158,GH-14410,Gary Hansen,Home Office
5159,GH-14410,Gary Hansen,Home Office
5160,AG-10495,Andrew Gjertsen,Corporate
5161,AG-10495,Andrew Gjertsen,Corporate
5162,TS-21430,Tom Stivers,Corporate
5163,AJ-10945,Ashley Jarboe,Consumer
5164,SJ-20215,Sarah Jordon,Consumer
5165,SC-20020,Sam Craven,Consumer
5166,SC-20020,Sam Craven,Consumer
5167,SC-20020,Sam Craven,Consumer
5168,SC-20020,Sam Craven,Consumer
5169,SC-20020,Sam Craven,Consumer
5170,SC-20020,Sam Craven,Consumer
5171,LA-16780,Laura Armstrong,Corporate
5172,LA-16780,Laura Armstrong,Corporate
5173,LA-16780,Laura Armstrong,Corporate
5174,FC-14335,Fred Chung,Corporate
5175,CA-12265,Christina Anderson,Consumer
5176,CA-12265,Christina Anderson,Consumer
5177,JH-15985,Joseph Holt,Consumer
5178,AJ-10795,Anthony Johnson,Corporate
5179,BT-11395,Bill Tyler,Corporate
5180,BT-11395,Bill Tyler,Corporate
5181,BT-11395,Bill Tyler,Corporate
5182,DJ-13510,Don Jones,Corporate
5183,DJ-13510,Don Jones,Corporate
5184,AG-10675,Anna Gayman,Consumer
5185,AG-10675,Anna Gayman,Consumer
5186,JD-15790,John Dryer,Consumer
5187,EH-14125,Eugene Hildebrand,Home Office
5188,ZC-21910,Zuschuss Carroll,Consumer
5189,ZC-21910,Zuschuss Carroll,Consumer
5190,XP-21865,Xylona Preis,Consumer
5191,XP-21865,Xylona Preis,Consumer
5192,DK-12985,Darren Koutras,Consumer
5193,CS-12250,Chris Selesnick,Corporate
5194,CS-12250,Chris Selesnick,Corporate
5195,CS-12250,Chris Selesnick,Corporate
5196,CS-12250,Chris Selesnick,Corporate
5197,AI-10855,Arianne Irving,Consumer
5198,AI-10855,Arianne Irving,Consumer
5199,AA-10315,Alex Avila,Consumer
5200,AA-10315,Alex Avila,Consumer
5201,AA-10315,Alex Avila,Consumer
5202,AA-10315,Alex Avila,Consumer
5203,RE-19450,Richard Eichhorn,Consumer
5204,RE-19450,Richard Eichhorn,Consumer
5205,TM-21010,Tamara Manning,Consumer
5206,TM-21010,Tamara Manning,Consumer
5207,TM-21010,Tamara Manning,Consumer
5208,TM-21010,Tamara Manning,Consumer
5209,TM-21010,Tamara Manning,Consumer
5210,TM-21010,Tamara Manning,Consumer
5211,YS-21880,Yana Sorensen,Corporate
5212,AZ-10750,Annie Zypern,Consumer
5213,CM-12445,Chuck Magee,Consumer
5214,CM-12445,Chuck Magee,Consumer
5215,CM-12445,Chuck Magee,Consumer
5216,CM-12445,Chuck Magee,Consumer
5217,JB-16000,Joy Bell-,Consumer
5218,NS-18640,Noel Staavos,Corporate
5219,LC-16930,Linda Cazamias,Corporate
5220,CA-12775,Cynthia Arntzen,Consumer
5221,SR-20425,Sharelle Roach,Home Office
5222,PP-18955,Paul Prost,Home Office
5223,PP-18955,Paul Prost,Home Office
5224,PP-18955,Paul Prost,Home Office
5225,JM-15865,John Murray,Consumer
5226,AS-10090,Adam Shillingsburg,Consumer
5227,AS-10090,Adam Shillingsburg,Consumer
5228,AS-10090,Adam Shillingsburg,Consumer
5229,LS-16975,Lindsay Shagiari,Home Office
5230,SA-20830,Sue Ann Reed,Consumer
5231,SA-20830,Sue Ann Reed,Consumer
5232,SA-20830,Sue Ann Reed,Consumer
5233,SA-20830,Sue Ann Reed,Consumer
5234,LS-17200,Luke Schmidt,Corporate
5235,TM-21490,Tony Molinari,Consumer
5236,TT-21265,Tim Taslimi,Corporate
5237,DN-13690,Duane Noonan,Consumer
5238,DN-13690,Duane Noonan,Consumer
5239,DN-13690,Duane Noonan,Consumer
5240,EB-14110,Eugene Barchas,Consumer
5241,EB-14110,Eugene Barchas,Consumer
5242,CM-11815,Candace McMahon,Corporate
5243,HM-14860,Harry Marie,Corporate
5244,KM-16375,Katherine Murray,Home Office
5245,BF-11020,Barry Französisch,Corporate
5246,BF-11020,Barry Französisch,Corporate
5247,BF-11020,Barry Französisch,Corporate
5248,JE-15745,Joel Eaton,Consumer
5249,EJ-14155,Eva Jacobs,Consumer
5250,BN-11470,Brad Norvell,Corporate
5251,EC-14050,Erin Creighton,Consumer
5252,EC-14050,Erin Creighton,Consumer
5253,TT-21220,Thomas Thornton,Consumer
5254,NP-18685,Nora Pelletier,Home Office
5255,AH-10195,Alan Haines,Corporate
5256,AH-10195,Alan Haines,Corporate
5257,CC-12145,Charles Crestani,Consumer
5258,DL-13315,Delfina Latchford,Consumer
5259,XP-21865,Xylona Preis,Consumer
5260,MA-17560,Matt Abelman,Home Office
5261,SZ-20035,Sam Zeldin,Home Office
5262,SZ-20035,Sam Zeldin,Home Office
5263,SZ-20035,Sam Zeldin,Home Office
5264,SZ-20035,Sam Zeldin,Home Office
5265,SZ-20035,Sam Zeldin,Home Office
5266,CS-11845,Cari Sayre,Corporate
5267,CS-11845,Cari Sayre,Corporate
